datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-10-18T19:00:00Z,4,0,1,1,22.96,26.515,60,7.0015,31,286,317
2011-12-08T09:00:00Z,4,0,1,1,9.84,10.605,52,26.0027,7,218,225
2012-08-06T23:00:00Z,3,0,1,1,29.52,34.85,74,12.998,16,97,113
2012-02-10T21:00:00Z,1,0,1,2,13.12,16.665,66,6.0032,14,108,122
2011-05-19T20:00:00Z,2,0,1,1,22.14,25.76,77,19.0012,46,236,282
2011-06-12T16:00:00Z,2,0,0,3,27.88,31.82,83,19.0012,115,235,350
2012-04-01T21:00:00Z,2,0,0,2,20.5,24.24,59,11.0014,33,101,134
2012-04-14T21:00:00Z,2,0,0,2,22.96,26.515,43,8.9981,53,167,220
2011-04-02T00:00:00Z,2,0,0,2,12.3,16.665,61,0,3,29,32
2011-07-10T16:00:00Z,3,0,0,1,34.44,37.88,41,19.0012,128,244,372
2011-02-14T15:00:00Z,1,0,1,1,22.96,26.515,21,43.9989,19,71,90
2011-02-16T21:00:00Z,1,0,1,1,14.76,17.425,46,12.998,5,87,92
2012-09-12T23:00:00Z,3,0,1,1,22.96,26.515,68,7.0015,16,111,127
2011-09-19T04:00:00Z,3,0,1,2,20.5,24.24,77,11.0014,2,6,8
2011-11-13T02:00:00Z,4,0,0,1,14.76,18.18,57,7.0015,9,48,57
2011-12-14T00:00:00Z,4,0,1,1,10.66,15.15,75,0,0,22,22
2011-05-05T07:00:00Z,2,0,1,1,15.58,19.695,58,16.9979,16,255,271
2011-04-05T16:00:00Z,2,0,1,1,15.58,19.695,46,27.9993,17,113,130
2011-06-10T17:00:00Z,2,0,1,1,33.62,38.635,52,15.0013,63,454,517
2012-01-02T09:00:00Z,1,1,0,1,9.84,12.88,35,0,15,53,68
2011-01-04T21:00:00Z,1,0,1,1,9.02,13.635,64,0,0,48,48
2011-04-08T21:00:00Z,2,0,1,2,12.3,14.395,93,16.9979,11,43,54
2012-02-15T00:00:00Z,1,0,1,1,13.12,17.425,57,0,0,22,22
2012-01-14T06:00:00Z,1,0,0,1,5.74,7.575,50,0,0,5,5
2011-09-09T09:00:00Z,3,0,1,3,25.42,27.275,94,11.0014,5,131,136
2012-05-07T07:00:00Z,2,0,1,2,19.68,23.485,82,7.0015,18,367,385
2012-05-01T23:00:00Z,2,0,1,1,24.6,28.79,78,0,16,79,95
2011-07-19T06:00:00Z,3,0,1,2,29.52,34.85,74,7.0015,8,126,134
2011-09-03T17:00:00Z,3,0,0,1,29.52,34.09,70,15.0013,170,201,371
2011-01-17T08:00:00Z,1,1,0,2,6.56,7.575,47,15.0013,3,30,33
2011-10-09T02:00:00Z,4,0,0,1,18.86,22.725,88,0,20,35,55
2011-12-19T07:00:00Z,4,0,1,1,7.38,10.605,74,7.0015,4,187,191
2012-09-05T02:00:00Z,3,0,1,1,28.7,33.335,84,12.998,0,9,9
2012-06-01T06:00:00Z,2,0,1,3,25.42,28.03,88,8.9981,5,136,141
2012-01-15T08:00:00Z,1,0,0,1,4.92,6.06,54,15.0013,2,34,36
2011-08-13T01:00:00Z,3,0,0,2,27.88,31.82,57,6.0032,13,64,77
2012-08-04T21:00:00Z,3,0,0,1,32.8,38.635,59,16.9979,96,193,289
2011-07-01T05:00:00Z,3,0,1,1,24.6,30.305,64,8.9981,3,27,30
2012-05-11T00:00:00Z,2,0,1,1,18.86,22.725,55,7.0015,17,47,64
2011-02-17T06:00:00Z,1,0,1,1,12.3,15.15,70,8.9981,3,44,47
2011-06-14T03:00:00Z,2,0,1,1,23.78,27.275,53,22.0028,1,1,2
2012-12-11T15:00:00Z,4,0,1,2,15.58,19.695,50,15.0013,20,250,270
2012-05-09T00:00:00Z,2,0,1,2,23.78,27.275,83,12.998,8,27,35
2011-01-09T14:00:00Z,1,0,0,1,9.02,9.09,32,31.0009,8,64,72
2012-01-14T09:00:00Z,1,0,0,1,5.74,8.335,50,7.0015,3,78,81
2012-08-02T10:00:00Z,3,0,1,1,32.8,37.88,55,0,51,130,181
2011-07-17T19:00:00Z,3,0,0,1,31.16,34.85,55,19.0012,145,234,379
2012-02-01T09:00:00Z,1,0,1,2,14.76,17.425,71,12.998,9,267,276
2012-09-17T07:00:00Z,3,0,1,1,21.32,25,77,0,18,474,492
2012-03-15T06:00:00Z,1,0,1,1,18.04,21.97,72,6.0032,4,113,117
2012-04-18T00:00:00Z,2,0,1,1,22.14,25.76,32,11.0014,3,35,38
2012-11-04T11:00:00Z,4,0,0,1,15.58,19.695,46,15.0013,134,311,445
2012-05-18T03:00:00Z,2,0,1,1,18.86,22.725,72,6.0032,6,8,14
2012-03-05T09:00:00Z,1,0,1,2,9.02,12.88,60,6.0032,11,186,197
2012-09-10T00:00:00Z,3,0,1,1,22.96,26.515,52,19.0012,6,35,41
2012-02-11T11:00:00Z,1,0,0,2,9.84,12.88,81,7.0015,26,157,183
2012-07-10T03:00:00Z,3,0,1,1,27.88,31.82,79,0,0,3,3
2012-03-05T17:00:00Z,1,0,1,3,12.3,13.635,45,19.9995,11,376,387
2011-12-15T14:00:00Z,4,0,1,2,21.32,25,52,22.0028,8,124,132
2011-08-10T10:00:00Z,3,0,1,1,32.8,36.365,43,15.0013,41,72,113
2011-05-01T05:00:00Z,2,0,0,1,16.4,20.455,82,6.0032,0,10,10
2011-05-15T08:00:00Z,2,0,0,2,22.14,25.76,94,8.9981,24,46,70
2012-05-18T01:00:00Z,2,0,1,1,20.5,24.24,59,6.0032,16,33,49
2011-11-10T22:00:00Z,4,0,1,1,14.76,16.665,53,19.0012,5,84,89
2011-02-08T17:00:00Z,1,0,1,1,9.02,9.09,32,39.0007,4,172,176
2011-11-17T10:00:00Z,4,0,1,2,13.94,15.15,61,22.0028,7,74,81
2011-08-13T06:00:00Z,3,0,0,1,26.24,30.305,73,6.0032,3,19,22
2012-11-04T09:00:00Z,4,0,0,1,13.12,16.665,53,0,56,161,217
2011-08-16T05:00:00Z,3,0,1,1,25.42,29.545,73,19.0012,1,29,30
2011-04-05T08:00:00Z,2,0,1,3,15.58,19.695,87,39.0007,9,148,157
2011-11-19T16:00:00Z,4,0,0,1,17.22,21.21,38,19.9995,99,188,287
2012-06-13T02:00:00Z,2,0,1,1,25.42,28.79,83,8.9981,0,4,4
2012-10-06T16:00:00Z,4,0,0,1,24.6,31.06,43,35.0008,317,342,659
2011-12-15T18:00:00Z,4,0,1,2,21.32,25,59,19.9995,14,363,377
2011-03-08T09:00:00Z,1,0,1,1,10.66,12.88,41,11.0014,11,140,151
2012-06-10T14:00:00Z,2,0,0,1,34.44,36.365,30,8.9981,186,314,500
2012-01-16T08:00:00Z,1,1,0,1,4.1,6.06,58,11.0014,3,75,78
2011-10-01T08:00:00Z,4,0,0,2,16.4,20.455,76,22.0028,9,58,67
2012-10-10T16:00:00Z,4,0,1,1,24.6,31.06,40,15.0013,92,474,566
2012-03-06T17:00:00Z,1,0,1,1,14.76,16.665,34,19.0012,21,425,446
2011-11-16T11:00:00Z,4,0,1,3,18.86,22.725,94,6.0032,7,53,60
2012-02-02T20:00:00Z,1,0,1,1,14.76,15.91,46,35.0008,9,204,213
2011-05-01T14:00:00Z,2,0,0,2,20.5,24.24,68,7.0015,85,153,238
2011-11-18T19:00:00Z,4,0,1,1,11.48,13.635,41,11.0014,7,183,190
2012-04-03T12:00:00Z,2,0,1,1,21.32,25,25,0,101,230,331
2011-08-09T21:00:00Z,3,0,1,1,31.98,34.85,46,16.9979,46,184,230
2011-12-01T14:00:00Z,4,0,1,1,16.4,20.455,40,15.0013,20,130,150
2012-03-10T11:00:00Z,1,0,0,1,12.3,13.635,33,22.0028,56,218,274
2012-07-10T17:00:00Z,3,0,1,1,31.98,35.605,49,12.998,103,769,872
2011-12-11T19:00:00Z,4,0,0,1,9.02,11.365,55,12.998,7,98,105
2011-09-18T07:00:00Z,3,0,0,1,18.86,22.725,72,15.0013,15,29,44
2011-02-17T12:00:00Z,1,0,1,1,19.68,23.485,41,15.0013,15,86,101
2011-09-15T03:00:00Z,3,0,1,1,25.42,29.545,73,6.0032,3,5,8
2011-03-15T23:00:00Z,1,0,1,2,13.12,15.91,87,11.0014,1,17,18
2012-04-04T18:00:00Z,2,0,1,1,27.06,31.06,41,16.9979,113,646,759
2012-10-07T15:00:00Z,4,0,0,3,17.22,21.21,77,8.9981,74,232,306
2012-10-03T08:00:00Z,4,0,1,2,25.42,28.03,88,7.0015,28,781,809
2012-01-14T05:00:00Z,1,0,0,1,5.74,7.575,50,8.9981,0,4,4
2011-08-17T18:00:00Z,3,0,1,1,31.16,34.85,55,16.9979,86,470,556
2012-02-02T14:00:00Z,1,0,1,1,16.4,20.455,76,7.0015,12,129,141
2012-02-16T23:00:00Z,1,0,1,1,13.12,16.665,81,6.0032,3,70,73
2011-03-11T22:00:00Z,1,0,1,1,12.3,15.15,52,11.0014,11,53,64
2012-09-08T22:00:00Z,3,0,0,2,23.78,27.275,78,19.9995,18,176,194
2011-02-09T11:00:00Z,1,0,1,2,5.74,7.575,43,11.0014,1,40,41
2011-01-02T08:00:00Z,1,0,0,3,16.4,20.455,71,15.0013,0,8,8
2011-10-05T21:00:00Z,4,0,1,1,20.5,24.24,82,7.0015,28,173,201
2012-06-10T17:00:00Z,2,0,0,1,33.62,37.12,41,19.0012,184,337,521
2011-08-08T03:00:00Z,3,0,1,1,27.06,29.545,89,0,1,0,1
2012-11-02T20:00:00Z,4,0,1,2,14.76,16.665,46,27.9993,14,207,221
2011-05-12T09:00:00Z,2,0,1,2,20.5,24.24,77,19.0012,21,191,212
2012-11-01T10:00:00Z,4,0,1,3,14.76,17.425,62,12.998,13,133,146
2012-11-03T09:00:00Z,4,0,0,2,13.94,15.15,49,19.9995,31,188,219
2012-12-03T02:00:00Z,4,0,1,1,17.22,21.21,77,11.0014,1,9,10
2012-08-10T09:00:00Z,3,0,1,2,26.24,28.79,89,0,21,199,220
2012-11-16T17:00:00Z,4,0,1,1,14.76,17.425,46,12.998,41,539,580
2011-12-01T23:00:00Z,4,0,1,1,10.66,14.395,70,6.0032,3,70,73
2011-08-01T04:00:00Z,3,0,1,1,27.06,30.305,83,8.9981,2,2,4
2012-06-08T17:00:00Z,2,0,1,1,31.16,33.335,29,12.998,114,679,793
2012-12-14T06:00:00Z,4,0,1,1,6.56,9.09,80,7.0015,1,112,113
2012-07-15T03:00:00Z,3,0,0,2,27.88,31.82,89,11.0014,15,42,57
2011-12-05T07:00:00Z,4,0,1,1,13.12,17.425,90,0,9,274,283
2012-06-17T00:00:00Z,2,0,0,1,22.96,26.515,56,8.9981,31,117,148
2012-11-19T13:00:00Z,4,0,1,1,18.04,21.97,54,16.9979,46,205,251
2011-06-12T07:00:00Z,2,0,0,1,26.24,29.545,78,7.0015,7,27,34
2012-11-10T23:00:00Z,4,0,0,1,14.76,18.18,71,7.0015,26,120,146
2011-08-08T09:00:00Z,3,0,1,1,31.16,34.85,55,26.0027,37,146,183
2011-02-18T08:00:00Z,1,0,1,2,17.22,21.21,77,12.998,26,246,272
2012-09-17T13:00:00Z,3,0,1,1,26.24,30.305,65,16.9979,112,231,343
2012-08-03T01:00:00Z,3,0,1,1,28.7,33.335,74,12.998,11,32,43
2012-11-11T05:00:00Z,4,0,0,1,12.3,15.15,87,8.9981,0,12,12
2012-07-11T17:00:00Z,3,0,1,1,32.8,34.85,31,15.0013,90,740,830
2012-12-05T07:00:00Z,4,0,1,3,18.86,22.725,59,19.9995,9,389,398
2011-08-04T19:00:00Z,3,0,1,1,28.7,33.335,74,19.0012,65,301,366
2011-03-14T20:00:00Z,1,0,1,1,13.94,15.91,46,15.0013,23,106,129
2012-07-06T20:00:00Z,3,0,1,1,35.26,38.635,39,7.0015,91,245,336
2011-01-06T14:00:00Z,1,0,1,1,11.48,13.635,36,11.0014,11,59,70
2012-08-01T03:00:00Z,3,0,1,1,26.24,28.79,83,7.0015,0,7,7
2011-07-04T20:00:00Z,3,1,0,2,31.16,34.85,55,7.0015,195,191,386
2012-06-03T00:00:00Z,2,0,0,1,22.14,25.76,60,11.0014,27,142,169
2012-07-13T17:00:00Z,3,0,1,2,32.8,35.605,36,11.0014,138,697,835
2012-09-12T05:00:00Z,3,0,1,1,20.5,24.24,72,6.0032,4,44,48
2012-06-17T19:00:00Z,2,0,0,1,26.24,31.06,53,11.0014,146,244,390
2011-10-08T00:00:00Z,4,0,0,1,19.68,23.485,72,0,17,72,89
2012-07-06T01:00:00Z,3,0,1,1,31.98,36.365,55,15.0013,7,22,29
2012-05-08T04:00:00Z,2,0,1,2,21.32,25,68,22.0028,0,5,5
2011-05-02T08:00:00Z,2,0,1,2,19.68,23.485,77,15.0013,21,350,371
2012-08-11T03:00:00Z,3,0,0,3,25.42,28.79,83,11.0014,2,19,21
2011-01-03T19:00:00Z,1,0,1,1,8.2,12.88,47,0,8,102,110
2011-01-10T00:00:00Z,1,0,1,1,4.92,6.06,50,19.0012,2,3,5
2011-11-18T15:00:00Z,4,0,1,1,13.94,16.665,29,8.9981,27,151,178
2011-03-05T00:00:00Z,1,0,0,2,11.48,14.395,81,7.0015,4,15,19
2012-10-05T17:00:00Z,4,0,1,1,28.7,31.82,42,11.0014,158,742,900
2012-11-02T05:00:00Z,4,0,1,2,13.12,15.91,66,11.0014,1,25,26
2011-07-12T19:00:00Z,3,0,1,1,34.44,37.88,44,19.0012,42,295,337
2012-12-02T19:00:00Z,4,0,0,2,16.4,20.455,82,12.998,16,158,174
2011-06-04T07:00:00Z,2,0,0,1,22.96,26.515,56,0,27,60,87
2012-06-07T13:00:00Z,2,0,1,1,28.7,31.82,37,19.0012,65,250,315
2011-10-14T08:00:00Z,4,0,1,2,22.96,26.515,90,11.0014,23,186,209
2011-03-10T16:00:00Z,1,0,1,3,17.22,21.21,0,16.9979,1,20,21
2011-05-04T05:00:00Z,2,0,1,3,14.76,16.665,87,22.0028,1,8,9
2011-04-09T05:00:00Z,2,0,0,2,12.3,14.395,93,15.0013,0,5,5
2011-03-10T11:00:00Z,1,0,1,3,16.4,20.455,0,16.9979,6,5,11
2012-10-14T02:00:00Z,4,0,0,1,16.4,20.455,76,6.0032,8,58,66
2012-03-02T10:00:00Z,1,0,1,1,14.76,17.425,50,11.0014,14,118,132
2011-11-08T19:00:00Z,4,0,1,1,18.86,22.725,59,0,14,264,278
2012-01-15T14:00:00Z,1,0,0,1,8.2,9.09,32,23.9994,25,163,188
2012-10-16T16:00:00Z,4,0,1,1,22.14,25.76,39,19.0012,79,367,446
2012-04-18T18:00:00Z,2,0,1,2,17.22,21.21,77,0,27,478,505
2011-06-11T13:00:00Z,2,0,0,1,32.8,37.88,55,12.998,150,237,387
2012-11-16T01:00:00Z,4,0,1,2,12.3,15.91,65,6.0032,5,16,21
2011-06-11T16:00:00Z,2,0,0,2,32.8,36.365,46,12.998,169,225,394
2011-10-11T01:00:00Z,4,0,1,2,21.32,25,94,6.0032,2,9,11
2011-11-15T17:00:00Z,4,0,1,2,20.5,24.24,72,12.998,29,422,451
2011-10-02T15:00:00Z,4,0,0,3,14.76,16.665,81,16.9979,29,144,173
2011-06-02T08:00:00Z,2,0,1,1,28.7,31.82,32,19.9995,25,442,467
2011-04-15T11:00:00Z,2,1,0,1,21.32,25,55,12.998,41,95,136
2011-04-06T05:00:00Z,2,0,1,1,9.84,12.88,70,7.0015,1,12,13
2011-01-15T19:00:00Z,1,0,0,2,13.12,15.15,39,16.9979,14,60,74
2011-09-11T17:00:00Z,3,0,0,1,29.52,33.335,51,8.9981,152,228,380
2012-05-16T03:00:00Z,2,0,1,1,22.96,26.515,88,7.0015,1,5,6
2012-03-14T14:00:00Z,1,0,1,1,28.7,31.82,23,22.0028,61,163,224
2011-12-05T06:00:00Z,4,0,1,1,12.3,15.91,93,6.0032,1,89,90
2011-12-11T09:00:00Z,4,0,0,1,8.2,12.88,59,0,19,88,107
2011-09-08T04:00:00Z,3,0,1,2,25.42,27.275,94,6.0032,0,3,3
2012-04-02T21:00:00Z,2,0,1,1,18.86,22.725,28,8.9981,24,214,238
2012-05-09T14:00:00Z,2,0,1,2,26.24,31.06,53,16.9979,68,175,243
2011-07-03T00:00:00Z,3,0,0,1,28.7,32.575,58,15.0013,47,97,144
2011-07-17T02:00:00Z,3,0,0,1,26.24,30.305,69,15.0013,28,66,94
2012-10-13T20:00:00Z,4,0,0,1,16.4,20.455,54,6.0032,57,198,255
2011-05-01T20:00:00Z,2,0,0,2,18.86,22.725,82,0,35,86,121
2012-08-03T12:00:00Z,3,0,1,2,35.26,40.91,50,19.9995,95,243,338
2011-10-04T17:00:00Z,4,0,1,1,22.96,26.515,60,26.0027,55,530,585
2011-05-01T01:00:00Z,2,0,0,1,17.22,21.21,69,7.0015,9,50,59
2011-02-14T01:00:00Z,1,0,1,1,15.58,19.695,37,23.9994,1,6,7
2012-03-07T17:00:00Z,1,0,1,1,22.96,26.515,43,32.9975,58,554,612
2012-04-14T23:00:00Z,2,0,0,2,22.14,25.76,56,12.998,45,151,196
2012-10-02T22:00:00Z,4,0,1,2,25.42,27.275,94,7.0015,28,212,240
2012-01-05T12:00:00Z,1,0,1,1,12.3,14.395,49,16.9979,6,114,120
2011-03-07T10:00:00Z,1,0,1,1,9.84,10.605,60,19.9995,15,43,58
2011-07-19T00:00:00Z,3,0,1,1,30.34,34.85,66,7.0015,25,26,51
2012-10-06T19:00:00Z,4,0,0,1,19.68,23.485,55,15.0013,102,239,341
2011-06-18T12:00:00Z,2,0,0,1,30.34,34.85,66,6.0032,162,258,420
2012-09-13T10:00:00Z,3,0,1,1,26.24,31.06,61,6.0032,63,149,212
2012-10-02T19:00:00Z,4,0,1,3,25.42,27.275,94,0,27,368,395
2012-05-12T06:00:00Z,2,0,0,1,17.22,21.21,67,6.0032,10,23,33
2012-12-08T02:00:00Z,4,0,0,2,14.76,17.425,93,8.9981,3,67,70
2012-02-03T06:00:00Z,1,0,1,1,9.84,12.12,65,11.0014,0,88,88
2012-04-01T07:00:00Z,2,0,0,2,14.76,17.425,71,8.9981,29,55,84
2011-03-04T18:00:00Z,1,0,1,2,13.94,15.15,53,19.9995,15,172,187
2011-07-07T14:00:00Z,3,0,1,1,35.26,39.395,41,16.9979,39,121,160
2011-09-03T05:00:00Z,3,0,0,1,25.42,30.305,69,12.998,3,9,12
2011-10-06T02:00:00Z,4,0,1,1,18.86,22.725,67,12.998,2,8,10
2012-12-01T05:00:00Z,4,0,0,1,9.84,12.88,87,6.0032,1,12,13
2011-07-10T04:00:00Z,3,0,0,1,27.06,31.06,69,6.0032,0,5,5
2012-07-17T18:00:00Z,3,0,1,1,36.9,40.15,33,12.998,60,712,772
2011-02-10T07:00:00Z,1,0,1,1,4.1,3.79,50,27.9993,0,99,99
2011-09-09T07:00:00Z,3,0,1,3,25.42,25.76,100,16.9979,4,104,108
2011-10-17T21:00:00Z,4,0,1,1,20.5,24.24,77,7.0015,36,141,177
2012-11-09T19:00:00Z,4,0,1,1,13.94,17.425,71,6.0032,30,331,361
2012-06-03T14:00:00Z,2,0,0,1,27.88,31.82,36,22.0028,267,411,678
2012-05-03T14:00:00Z,2,0,1,1,26.24,30.305,65,12.998,33,171,204
2011-09-06T04:00:00Z,3,0,1,2,22.14,25.76,94,19.9995,1,3,4
2012-12-07T15:00:00Z,4,0,1,2,14.76,17.425,71,11.0014,34,269,303
2011-02-11T00:00:00Z,1,0,1,1,4.1,6.82,49,7.0015,2,12,14
2012-02-19T09:00:00Z,1,0,0,2,9.84,11.365,56,16.9979,20,73,93
2012-01-12T20:00:00Z,1,0,1,2,17.22,21.21,71,12.998,11,229,240
2011-04-16T08:00:00Z,2,0,0,3,16.4,20.455,87,23.9994,7,38,45
2011-05-09T11:00:00Z,2,0,1,1,24.6,31.06,46,15.0013,26,99,125
2011-02-15T12:00:00Z,1,0,1,1,11.48,13.635,24,16.9979,6,65,71
2011-12-19T18:00:00Z,4,0,1,1,14.76,17.425,50,12.998,11,343,354
2011-02-12T13:00:00Z,1,0,0,1,12.3,13.635,39,27.9993,32,103,135
2012-11-15T23:00:00Z,4,0,1,2,13.12,15.91,61,11.0014,7,118,125
2012-05-12T03:00:00Z,2,0,0,1,19.68,23.485,59,0,14,20,34
2011-04-14T13:00:00Z,2,0,1,1,22.96,26.515,37,15.0013,38,121,159
2012-11-06T03:00:00Z,4,0,1,1,9.02,12.12,64,7.0015,0,4,4
2011-06-07T02:00:00Z,2,0,1,1,24.6,29.545,73,6.0032,3,2,5
2012-09-14T04:00:00Z,3,0,1,1,22.14,25.76,77,0,1,11,12
2011-06-19T03:00:00Z,2,0,0,2,27.06,30.305,78,8.9981,14,16,30
2011-06-10T01:00:00Z,2,0,1,3,28.7,32.575,65,15.0013,5,18,23
2011-12-09T12:00:00Z,4,0,1,1,14.76,16.665,57,19.9995,27,146,173
2011-02-19T17:00:00Z,1,0,0,1,17.22,21.21,19,40.9973,36,91,127
2011-05-13T07:00:00Z,2,0,1,3,20.5,24.24,88,11.0014,16,141,157
2011-12-17T12:00:00Z,4,0,0,2,11.48,12.88,45,19.0012,28,216,244
2012-10-10T04:00:00Z,4,0,1,2,18.86,22.725,88,7.0015,0,6,6
2012-11-13T16:00:00Z,4,0,1,1,15.58,19.695,40,19.9995,28,282,310
2011-02-16T06:00:00Z,1,0,1,1,8.2,9.85,55,15.0013,1,32,33
2012-01-10T04:00:00Z,1,0,1,2,8.2,10.605,86,11.0014,0,4,4
2011-10-07T09:00:00Z,4,0,1,1,19.68,23.485,77,0,34,207,241
2011-12-03T01:00:00Z,4,0,0,1,10.66,12.88,65,12.998,9,62,71
2011-11-18T02:00:00Z,4,0,1,1,9.84,11.365,44,15.0013,2,8,10
2012-05-08T22:00:00Z,2,0,1,3,24.6,28.79,78,16.9979,13,134,147
2012-04-09T04:00:00Z,2,0,1,1,18.04,21.97,24,12.998,2,3,5
2011-05-08T21:00:00Z,2,0,0,1,21.32,25,77,6.0032,32,95,127
2011-12-06T17:00:00Z,4,0,1,2,18.86,22.725,100,15.0013,13,249,262
2012-02-08T11:00:00Z,1,0,1,2,10.66,12.88,65,15.0013,5,97,102
2011-07-19T02:00:00Z,3,0,1,1,29.52,34.09,70,11.0014,9,4,13
2012-06-18T10:00:00Z,2,0,1,3,22.14,25.76,88,7.0015,13,78,91
2011-12-08T18:00:00Z,4,0,1,1,11.48,13.635,52,15.0013,12,306,318
2011-07-04T21:00:00Z,3,1,0,2,30.34,34.09,62,7.0015,195,262,457
2011-09-07T06:00:00Z,3,0,1,3,24.6,27.275,88,7.0015,1,74,75
2011-10-06T09:00:00Z,4,0,1,1,18.86,22.725,63,12.998,20,188,208
2011-01-04T11:00:00Z,1,0,1,1,9.02,10.605,51,19.9995,7,50,57
2011-10-19T21:00:00Z,4,0,1,2,23.78,27.275,94,8.9981,6,79,85
2011-04-07T16:00:00Z,2,0,1,1,24.6,31.06,35,0,52,161,213
2012-06-06T09:00:00Z,2,0,1,1,22.96,26.515,60,6.0032,35,268,303
2012-03-09T20:00:00Z,1,0,1,1,15.58,19.695,32,23.9994,3,156,159
2012-09-13T22:00:00Z,3,0,1,1,24.6,29.545,69,8.9981,28,223,251
2011-12-07T05:00:00Z,4,0,1,3,18.86,22.725,100,11.0014,0,3,3
2012-11-08T19:00:00Z,4,0,1,1,15.58,19.695,27,23.9994,14,359,373
2012-07-09T03:00:00Z,3,0,1,3,28.7,33.335,89,12.998,0,5,5
2011-11-16T03:00:00Z,4,0,1,2,18.86,22.725,94,7.0015,2,3,5
2012-02-10T05:00:00Z,1,0,1,1,9.84,11.365,52,15.0013,0,17,17
2012-01-04T20:00:00Z,1,0,1,2,8.2,9.85,40,12.998,2,121,123
2012-11-02T18:00:00Z,4,0,1,2,15.58,19.695,43,22.0028,32,490,522
2012-03-02T15:00:00Z,1,0,1,2,17.22,21.21,50,19.9995,5,73,78
2012-09-03T15:00:00Z,3,1,0,1,30.34,34.85,70,15.0013,168,281,449
2011-07-19T15:00:00Z,3,0,1,1,36.08,40.91,44,12.998,48,110,158
2011-09-09T15:00:00Z,3,0,1,1,30.34,34.85,66,0,27,161,188
2012-11-15T16:00:00Z,4,0,1,2,14.76,17.425,57,12.998,24,318,342
2012-09-15T14:00:00Z,3,0,0,1,27.88,31.82,34,22.0028,325,390,715
2011-04-06T22:00:00Z,2,0,1,1,18.86,22.725,41,19.0012,13,71,84
2011-12-06T07:00:00Z,4,0,1,2,18.86,22.725,94,12.998,7,227,234
2011-12-16T01:00:00Z,4,0,1,1,20.5,24.24,72,15.0013,3,28,31
2011-05-11T11:00:00Z,2,0,1,1,22.96,26.515,64,6.0032,18,123,141
2012-07-18T12:00:00Z,3,0,1,1,37.72,43.18,37,8.9981,36,166,202
2012-01-17T06:00:00Z,1,0,1,3,12.3,14.395,75,16.9979,0,57,57
2011-04-01T07:00:00Z,2,0,1,3,9.84,12.12,93,0,4,91,95
2011-08-19T17:00:00Z,3,0,1,1,31.16,35.605,58,35.0008,85,442,527
2011-07-06T02:00:00Z,3,0,1,1,28.7,33.335,79,6.0032,1,4,5
2011-11-13T19:00:00Z,4,0,0,1,20.5,24.24,29,23.9994,36,121,157
2011-08-08T08:00:00Z,3,0,1,1,30.34,34.09,58,22.0028,29,320,349
2012-10-08T09:00:00Z,4,1,0,2,15.58,19.695,66,11.0014,59,273,332
2011-04-17T04:00:00Z,2,0,0,1,14.76,18.18,76,7.0015,2,5,7
2012-08-02T05:00:00Z,3,0,1,1,27.06,29.545,89,8.9981,4,37,41
2012-11-07T03:00:00Z,4,0,1,2,11.48,12.88,52,22.0028,2,9,11
2011-04-06T20:00:00Z,2,0,1,1,18.86,22.725,51,15.0013,15,126,141
2012-07-08T22:00:00Z,3,0,0,3,30.34,34.85,70,6.0032,12,110,122
2011-05-05T01:00:00Z,2,0,1,1,13.94,16.665,71,12.998,4,6,10
2011-05-15T12:00:00Z,2,0,0,1,25.42,29.545,73,19.9995,120,247,367
2012-04-08T23:00:00Z,2,0,0,1,20.5,24.24,39,16.9979,10,41,51
2012-09-07T21:00:00Z,3,0,1,1,28.7,33.335,74,11.0014,55,246,301
2012-08-19T00:00:00Z,3,0,0,1,27.06,31.06,57,6.0032,44,143,187
2011-03-06T19:00:00Z,1,0,0,3,12.3,12.88,100,32.9975,0,11,11
2011-03-01T19:00:00Z,1,0,1,1,12.3,15.15,49,8.9981,4,115,119
2012-03-13T10:00:00Z,1,0,1,1,21.32,25,77,15.0013,28,115,143
2012-03-03T14:00:00Z,1,0,0,2,18.86,22.725,44,23.9994,151,279,430
2012-05-15T19:00:00Z,2,0,1,1,27.06,31.06,69,11.0014,57,455,512
2011-07-13T05:00:00Z,3,0,1,1,30.34,34.09,58,12.998,4,22,26
2011-10-17T16:00:00Z,4,0,1,1,23.78,27.275,56,16.9979,64,238,302
2012-08-11T22:00:00Z,3,0,0,2,27.06,29.545,89,11.0014,40,128,168
2012-05-13T15:00:00Z,2,0,0,1,29.52,32.575,45,23.9994,190,309,499
2011-11-02T13:00:00Z,4,0,1,1,19.68,23.485,48,11.0014,22,139,161
2012-02-14T20:00:00Z,1,0,1,2,15.58,19.695,46,8.9981,6,178,184
2012-02-12T22:00:00Z,1,0,0,1,5.74,7.575,43,11.0014,0,28,28
2011-12-13T15:00:00Z,4,0,1,1,16.4,20.455,35,16.9979,7,144,151
2012-03-07T21:00:00Z,1,0,1,1,18.04,21.97,62,16.9979,11,177,188
2012-10-11T05:00:00Z,4,0,1,1,14.76,17.425,50,11.0014,0,42,42
2011-04-14T07:00:00Z,2,0,1,1,15.58,19.695,66,0,11,182,193
2012-12-10T02:00:00Z,4,0,1,2,15.58,19.695,94,7.0015,2,3,5
2012-09-12T18:00:00Z,3,0,1,1,27.06,31.06,44,16.9979,91,886,977
